StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q56,gender,minority,education,age,province,district,income,income_source,religion,Q10_10_TEXT,ideology,treatment_c_100km_full,treatment_c_5km_full,treatment_sec_econ_100km_full,treatment_sec_econ_5km_full,treatment_econ_100km_full,treatment_econ_5km_full,treatment_sec_100km_full,treatment_sec_5km_full,dem_gov,coop_peace_security,coop_econ,trustworthy_gov,Q17,relations_russia,relations_neighbors,american_gov,american_people,american_inf_amount,american_inf_qual,chinese_gov,chinese_people,chinese_inf_amount,chinese_inf_qual,german_gov,german_people,german_inf_amount,german_inf_qual,american_troops,troops_econ_nat,troops_econ_loc,troops_pub_saf,troops_sec_threats,troops_dem,troops_rights,contact_pers,contact_pers_type,contact_pers_type_text,contact_nonpers,contact_nonpers_type,contact_nonpers_type_text,benefit_pers,benefit_pers_rely,benefit_nonpers,benefit_nonpers_rely,troops_feel_safer,troops_host_benefit,troops_host_benefit_text,troops_host_drawback,troops_host_drawback_text,troops_remain_duration,troops_poland_gov,troops_protest,troops_protest_hypothetical,opp,Q_Language,Q_TotalDuration,rnid,study,PID,psid,K2,med,RISN,rid,Q_BallotBoxStuffing,Q_RelevantIDDuplicateScore,Q_RelevantIDDuplicate,Q_RecaptchaScore,Q_RelevantIDFraudScore,SVID,transaction_id,V,orderNumber,gc,term,tg,LS,PS,treatment_group,troops_100km,troops_5km,troops_100km_full,troops_5km_full,ideology_z
44990.589224537034,44990.59390046296,IP Address,100.0,404.0,True,44990.59391445602,R_3Mtms1bWlZuTDc8,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Dolnośląskie,Jelenia Góra,93 938 +,Full-time or contract work in the government or public sector,Catholicism,NA,6.0,NA,NA,NA,NA,Neither support nor oppose,Don’t know/decline to answer,NA,NA,Somewhat important,Very important,Somewhat important,Don't know/decline to answer,Don't know/decline to answer,Very hostile,Somewhat peaceful,Neutral,Somewhat favorable,A little,Neither Positive nor Negative,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neither Positive nor Negative,Somewhat unfavorable,Neutral,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Neutral,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,404,NA,NA,NA,f82deb72-0ba2-d82c-f16a-218d1c2d8eef,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,5duGG3VuUdgIWC6JKliVB1,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Neutral,DKDA,Neutral,DKDA,0.0758828329881006
44990.606099537035,44990.60839120371,IP Address,100.0,197.0,True,44990.60840726852,R_2TXcQ5qpOYlBnq4,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Wielkopolskie,Konin,93 938 +,Full-time or contract work in the private sector,Catholicism,NA,6.0,NA,NA,NA,NA,Somewhat support,Somewhat support,NA,NA,Somewhat important,Somewhat important,Somewhat important,Somewhat disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Neutral,Some,Positive,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat positive,Somewhat positive,Somewhat positive,Somewhat helpful,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Positive effect on economic activity,NA,Increased crime,NA,1-3 years,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,197,NA,NA,NA,ef539ee9-ca50-f215-9e49-f7ea04868ff9,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0rYRsy3yBnFnc8iuzubCn5,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Somewhat support,Somewhat support,0.0758828329881006
44990.610497685186,44990.61488425926,IP Address,100.0,379.0,True,44990.61490126157,R_qCoCjRmbL73eqkx,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Kujawsko-Pomorskie,Włocławek,57 188 –  74 062,Pension or retirement,Agnostic/Atheist,NA,4.0,Strongly support,Somewhat support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat hostile,Very peaceful,Very favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Very favorable,Some,Positive,Very favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,379,NA,NA,NA,d343294d-fbe8-5196-09da-65f9d492f712,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7dp1V4TKcJQcQgwhKq7cHL,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Strongly support,Somewhat support,-0.35440623759096346
44990.618946759256,44990.62415509259,IP Address,100.0,449.0,True,44990.62416800926,R_3UEwOcoIlJ5dUBz,anonymous,PL,I consent,Male,No,Higher Education (Master’s degree or higher),55 to 64 years,Podkarpackie,Mielec,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Neither agree nor disagree,Strongly Agree,Very hostile,Somewhat peaceful,Neutral,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Somewhat positive,Very positive,Don’t know/Decline to answer,Very helpful,Neutral,Neutral / No change,Yes,Had a different interaction that does not fit into these categories (please list here),rozmowy jako przedstawiciel firmy na temat ewentualnej współpracy w wynajęciu magazynu,Don’t know/Decline to answer,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,449,NA,NA,NA,0fed7301-6f04-9543-57dd-a934ed134aa9,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,5mhweJoapxJQkD5Brl763d,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,0.9364609741462288
44990.627534722225,44990.639502314814,IP Address,100.0,1034.0,True,44990.639517766205,R_XBRoRPxq49Qjxmx,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Warmińsko-Mazurskie,Kętrzyn,74 063 – 93 937,Full-time or contract work in the government or public sector,Catholicism,NA,4.0,Strongly support,Strongly support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Strongly disagree,Somewhat hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Somewhat favorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Very favorable,Very positive,Somewhat positive,Very positive,Very helpful,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,1034,NA,NA,NA,1f3296dd-66b5-2196-1a40-b3d88b4520d1,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,4Dh6Sv99q3cNLcnPKXOxX6,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Strongly support,Strongly support,-0.35440623759096346
44990.64005787037,44990.64480324074,IP Address,100.0,410.0,True,44990.644812962964,R_1253EkBaLfPBvVq,anonymous,PL,I consent,Male,No,Secondary Education,55 to 64 years,Dolnośląskie,Wrocław,93 938 +,Self-employed (non-agricultural),Agnostic/Atheist,NA,3.0,NA,NA,Strongly support,Somewhat support,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Strongly Agree,Very hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Very positive,Somewhat favorable,Somewhat unfavorable,A lot,Very Negative,Somewhat favorable,Neutral,A lot,Neither Positive nor Negative,Very favorable,Somewhat positive,Don’t know/Decline to answer,Neutral,Very helpful,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,410,NA,NA,NA,b7f66982-6024-bca2-842e-e166215376ec,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7GeXCQC7YVUnduDXUOu6UQ,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Strongly support,Somewhat support,-0.5695507728804955
44990.67663194444,44990.68163194445,IP Address,100.0,431.0,True,44990.68164564815,R_3fGBZxICvd4AX2E,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),55 to 64 years,Dolnośląskie,Wrocław,74 063 – 93 937,Pension or retirement,Catholicism,NA,3.0,NA,NA,NA,NA,Somewhat support,Somewhat support,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Somewhat hostile,Very peaceful,Very favorable,Very favorable,A lot,Positive,Neutral,Somewhat unfavorable,A little,Neither Positive nor Negative,Neutral,Somewhat favorable,Some,Positive,Very favorable,Somewhat positive,Somewhat positive,Don’t know/Decline to answer,Very helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Don’t know/Decline to answer,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,431,NA,NA,NA,b261b182-e6c4-a2c7-dbdb-00647dfab329,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,1kR2FwMuDPFkRUGbzzmQmQ,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Somewhat support,Somewhat support,-0.5695507728804955
44990.891238425924,44990.89528935185,IP Address,100.0,349.0,True,44990.89530315972,R_2xITLys2RBz7TGf,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Mazowieckie,Żyrardów,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,4.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Very hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Very favorable,Very unfavorable,Some,Negative,Very favorable,Somewhat favorable,Some,Positive,Very favorable,Very positive,Very positive,Neutral,Very helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,349,NA,NA,NA,54b83767-bc0b-08ed-db3c-0e6c313fd44c,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,1oXLI9PzFGet3qPjXR5B1t,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,-0.35440623759096346
44990.94981481481,44990.954780092594,IP Address,100.0,428.0,True,44990.95479916667,R_1eY1TUQKBh2lFS4,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Podkarpackie,Lubaczów,43 340 – 57 187,Pension or retirement,Catholicism,NA,5.0,NA,NA,NA,NA,Strongly support,Strongly support,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat disagree,Very hostile,Very peaceful,Very favorable,Very favorable,A lot,Very positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Somewhat positive,Neutral,Somewhat positive,Very helpful,Don’t know/Decline to answer,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,428,NA,NA,NA,b6caa569-2e18-f627-50b1-982a01943635,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,6M78ZqBBhQjFIaH4dRbM90,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Strongly support,Strongly support,-0.13926170230143145
44990.9746875,44990.98185185185,IP Address,100.0,618.0,True,44990.98186760417,R_1q55ZNrstAamkLj,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Lubuskie,Żagań,57 188 –  74 062,Full-time or contract work in the private sector,Other,nie identyfikjuę się z żadną religią,2.0,Somewhat support,Somewhat support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Very peaceful,Somewhat favorable,Very favorable,Some,Positive,Neutral,Somewhat favorable,A little,Positive,Neutral,Somewhat favorable,Some,Positive,Neutral,Very positive,Very positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,Yes,Had a different interaction that does not fit into these categories (please list here),"Pomogłam żołnierzom amerykańskim znaleźć drogę, kiedy zamknięto jedną z ulic w moim mieście i nie mogli wyjechać",Yes,Had a different interaction that does not fit into these categories (please list here),ta sama sytuacja jak wyżej,No,NA,No,NA,Yes,Positive effect on economic activity,NA,Changing the behavior and/or policies of the government of Poland,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,618,NA,NA,NA,26dc6192-d478-53ba-5522-b5613775cc39,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,367NNNNXVNZdgYMFjV64N9,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Somewhat support,Somewhat support,-0.7846953081700275
44990.9812962963,44990.986597222225,IP Address,100.0,457.0,True,44990.98660788195,R_3FX0kqBy7XLllHw,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Dolnośląskie,Ząbkowice Śląskie,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,5.0,NA,NA,Somewhat support,Neither support nor oppose,NA,NA,NA,NA,Very important,Very important,Very important,Somewhat agree,Somewhat agree,Neutral,Neutral,Very favorable,Somewhat favorable,A lot,Neither Positive nor Negative,Neutral,Neutral,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Neutral,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Somewhat positive,Neutral,Somewhat helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Changing the behavior and/or policies of the government of Poland,NA,As long as needed,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,457,NA,NA,NA,0fdb66e7-260c-aa6f-9f18-712b08a339bf,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,2JGCoHNmMcdk6e160jakIb,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Neutral,Somewhat support,Neutral,-0.13926170230143145
44990.98457175926,44990.99685185185,IP Address,100.0,1061.0,True,44990.99686436343,R_3NIhGZBvRoI7yco,anonymous,PL,I consent,Male,No,Secondary Education,55 to 64 years,Lubuskie,Żagań,43 340 – 57 187,Full-time or contract work in the private sector,Catholicism,NA,6.0,NA,NA,NA,NA,NA,NA,Neither support nor oppose,Neither support nor oppose,Neutral,Somewhat important,Very important,Neither agree nor disagree,Neither agree nor disagree,Don't know/decline to answer,Neutral,Somewhat favorable,Somewhat favorable,Some,Very positive,Don’t know/Decline to answer,Somewhat favorable,Don’t know/Decline to answer,Very positive,Somewhat favorable,Neutral,A little,Negative,Somewhat unfavorable,Neutral,Somewhat negative,Somewhat negative,Neutral,Somewhat helpful,The presence of American military forces has somewhat improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,No,No benefits,NA,Don’t know / Decline to answer,NA,0-6 months,Neutral,Never,Maybe,Qual4159-0110-PolandStudy,PL,1061,NA,NA,NA,415e9c85-f8a6-2fbb-fc2b-f7a2c0af2e3c,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,3Fui7O2ZLSDVZlIDDQtc36,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Neutral,Neutral,Neutral,Neutral,0.0758828329881006
44991.01435185185,44991.020520833335,IP Address,100.0,533.0,True,44991.02052972222,R_2Pzgc8dC6avJP9D,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Dolnośląskie,Ząbkowice Śląskie,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,Strongly support,Strongly support,NA,NA,NA,NA,Very important,Very important,Very important,Strongly Agree,Somewhat disagree,Very hostile,Somewhat hostile,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Very unfavorable,Some,Negative,Neutral,Somewhat unfavorable,Some,Very Negative,Somewhat favorable,Somewhat positive,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,533,NA,NA,NA,a34bc96f-1de0-28c2-45bd-f592208a1cbb,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,07XKmiSC9FRwdHieTOlgeW,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Strongly support,Strongly support,0.9364609741462288
44991.02371527778,44991.030486111114,IP Address,100.0,584.0,True,44991.030491956015,R_3NE6C3C9tfHXeKD,anonymous,PL,I consent,Female,No,Higher Education (Master’s degree or higher),Age 65 or older,Pomorskie,Gdańsk (City),57 188 –  74 062,Pension or retirement,Catholicism,NA,5.0,Somewhat support,Somewhat support,NA,NA,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Very favorable,Somewhat favorable,A lot,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Somewhat unhelpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Neutral,Never,No,Qual4159-0110-PolandStudy,PL,584,NA,NA,NA,23c5e1a3-fc84-2787-fc21-7dd6e98ca0e5,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,6Ohsp7BDifJ4iNtdrwoXJT,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Support,Somewhat support,Somewhat support,-0.13926170230143145
44991.03177083333,44991.03747685185,IP Address,100.0,493.0,True,44991.03749149306,R_3rM7HxoKsLcJd23,anonymous,PL,I consent,Male,No,Secondary Education,Age 65 or older,Śląskie,Cieszyn,43 340 – 57 187,Pension or retirement,Catholicism,NA,3.0,NA,NA,NA,NA,Somewhat support,Somewhat support,NA,NA,Very important,Somewhat important,Very important,Neither agree nor disagree,Somewhat agree,Somewhat hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Somewhat unfavorable,A little,Negative,Somewhat favorable,Somewhat favorable,Some,Neither Positive nor Negative,Somewhat favorable,Don’t know/Decline to answer,Neutral,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Don’t know/Decline to answer,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,493,NA,NA,NA,abcc51b1-270b-1be4-5f16-f0a47944aa1b,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,6WVR5HDSBU7e6mK1epu2Cj,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Somewhat support,Somewhat support,-0.5695507728804955
44991.07005787037,44991.07776620371,IP Address,100.0,665.0,True,44991.07779336806,R_2Ra0Vw35bW0lhrl,anonymous,PL,I consent,Female,Yes,Secondary Education,55 to 64 years,Lubelskie,Puławy,74 063 – 93 937,Full-time or contract work in the government or public sector,Catholicism,NA,8.0,Somewhat support,Neither support nor oppose,NA,NA,NA,NA,NA,NA,Neutral,Very important,Somewhat important,Somewhat agree,Somewhat agree,Very hostile,Somewhat hostile,Somewhat favorable,Somewhat favorable,Some,Positive,Don’t know/Decline to answer,Somewhat unfavorable,Don’t know/Decline to answer,Don’t know/Decline to answer,Don’t know/Decline to answer,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Somewhat positive,Neutral,Don’t know/Decline to answer,Somewhat helpful,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,Don’t know/Decline to answer,NA,Don’t know/Decline to answer,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Very positive,Never,Don’t know/Decline to answer,Qual4159-0110-PolandStudy,PL,665,NA,NA,NA,0dbe5087-7d10-8f87-7163-eefc3d1e65ce,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,6pZ84wtq2twjQ2ewMq9Chz,NA,NA,1,NA,NA,{Invalid Expression},497,Control,Support,Neutral,Somewhat support,Neutral,0.5061719035671647
44991.07402777778,44991.0787037037,IP Address,100.0,403.0,True,44991.0787115625,R_2us0cLV0dWlLZ3o,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),55 to 64 years,Lubelskie,Ryki,74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,NA,8.0,NA,NA,Somewhat support,Somewhat support,NA,NA,NA,NA,Somewhat important,Very important,Somewhat important,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,A lot,Positive,Neutral,Somewhat unfavorable,Some,Neither Positive nor Negative,Neutral,Somewhat favorable,A lot,Neither Positive nor Negative,Somewhat favorable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,403,NA,NA,NA,fbbc594b-266d-62d8-256e-82318f0c7873,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,16rCYO4idNGBluSisfH4Ug,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Somewhat support,Somewhat support,0.5061719035671647
44991.0828587963,44991.09641203703,IP Address,100.0,1170.0,True,44991.09642216435,R_AATGwQPh3hoHy6Z,anonymous,PL,I consent,Male,No,Higher Education (Bachelor/Engineer),55 to 64 years,Mazowieckie,Płock (City),74 063 – 93 937,Full-time or contract work in the private sector,Catholicism,NA,6.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat hostile,Very favorable,Very favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,A little,Negative,Somewhat favorable,Somewhat favorable,A lot,Positive,Very favorable,Somewhat positive,Neutral,Neutral,Very helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Changing the behavior and/or policies of the government of Poland,NA,Don’t know / Decline to answer,NA,As long as needed,Somewhat negative,Never,No,Qual4159-0110-PolandStudy,PL,1170,NA,NA,NA,a46c45be-c4af-1cc9-2481-7539a6b99dd7,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,45qOg6yUgPY5mwTHLpNl9a,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,0.0758828329881006
44991.09585648148,44991.10068287037,IP Address,100.0,416.0,True,44991.10069327546,R_2Sw8UI9BJK60arh,anonymous,PL,I consent,Female,No,Secondary Education,55 to 64 years,Zachodniopomorskie,Koszalin,57 188 –  74 062,Full-time or contract work in the private sector,Catholicism,NA,10.0,NA,NA,NA,NA,Strongly support,Strongly support,NA,NA,Very important,Very important,Very important,Strongly Agree,Strongly Agree,Very hostile,Very peaceful,Very favorable,Somewhat favorable,A lot,Very positive,Very favorable,Somewhat unfavorable,None,Neither Positive nor Negative,Very favorable,Very unfavorable,None,Negative,Very favorable,Very positive,Very positive,Very positive,Very helpful,Very helpful,The presence of American military forces has greatly improved the government’s respect for human rights,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,1-3 years,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,416,NA,NA,NA,5ce390f9-a76b-6df5-1689-3db7730cd34f,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,7huDYN8gBwBRQAgFZT0OZL,NA,NA,1,NA,NA,{Invalid Expression},497,Economic,Support,Support,Strongly support,Strongly support,0.9364609741462288
44991.10770833334,44991.11672453704,IP Address,100.0,778.0,True,44991.116742592596,R_2w4dlM73dge3A8H,anonymous,PL,I consent,Female,No,Primary Education,55 to 64 years,Dolnośląskie,Legnica,57 188 –  74 062,Pension or retirement,Catholicism,NA,5.0,NA,NA,NA,NA,NA,NA,Strongly support,Strongly support,Very important,Very important,Very important,Somewhat agree,Strongly Agree,Very hostile,Very hostile,Very favorable,Very favorable,A lot,Very positive,Very favorable,Somewhat unfavorable,A little,Neither Positive nor Negative,Somewhat favorable,Somewhat favorable,Some,Positive,Very favorable,Very positive,Neutral,Neutral,Somewhat helpful,Somewhat helpful,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,Don’t know / Decline to answer,NA,As long as needed,Very positive,Never,No,Qual4159-0110-PolandStudy,PL,778,NA,NA,NA,6a2311b1-fd42-4338-9432-05c4d70ed9e4,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,4x1H803deRMggcuWIrdVGl,NA,NA,1,NA,NA,{Invalid Expression},497,Security,Support,Support,Strongly support,Strongly support,-0.13926170230143145
44991.11246527778,44991.11748842592,IP Address,100.0,434.0,True,44991.11749824074,R_sgKgos0LmSGzaY9,anonymous,PL,I consent,Male,No,Secondary Education,55 to 64 years,Śląskie,Rybnik (City),57 188 –  74 062,Self-employed (non-agricultural),Catholicism,NA,6.0,NA,NA,Strongly support,Strongly support,NA,NA,NA,NA,Very important,Very important,Very important,Strongly disagree,Somewhat agree,Very hostile,Somewhat peaceful,Somewhat favorable,Somewhat favorable,Some,Positive,Somewhat favorable,Somewhat unfavorable,Some,Neither Positive nor Negative,Somewhat favorable,Neutral,Some,Neither Positive nor Negative,Very favorable,Somewhat positive,Somewhat positive,Neutral,Somewhat helpful,Neutral,Neutral / No change,No,NA,NA,No,NA,NA,No,NA,No,NA,Yes,Greater security from foreign threats,NA,No drawback,NA,As long as needed,Somewhat positive,Never,No,Qual4159-0110-PolandStudy,PL,434,NA,NA,NA,8b4887f4-0d07-2f44-df65-cb41772db34f,NA,{Invalid Expression},NA,NA,NA,NA,NA,NA,NA,14302052,0bM1NyZZEoNuIZTNpVBCzW,NA,NA,1,NA,NA,{Invalid Expression},497,Security and Economic,Support,Support,Strongly support,Strongly support,0.0758828329881006
